TargetLat,TargetLong,GearType,Date,Station,Tow,Time,Stratum,Region,Subregion,TowType,DepthStratum,PairedDepth,PairedStudy,NetSize,Tide,Wthr,GearConditionCode,StartLat,StartLong,StopLat,StopLong,Dir,Depth,MaxCableLength,Dur,TowSchedule,TopDO,TopEC,TopTemp,TopTurb,Scchi,BottomDO,BottomEC,BottomTemp,BottomTurb,Debris,Volume,ID_Status,SampleComments,CommonName,OrganismCode,ForkLength,Count,IDLocation,Expression,SpecialStudy,SpecialStudyID,Dead,FishComments,StageCode,Race,MarkCode
38.09871302,-121.4945499,20 mm,4/24/2017,MKR202,1,8:04:28 AM,Eastern low.risk.low.density,South, North and South Forks Mokelumne River,Oblique,Deep Water,N,NA,L,Ebb,CLD,3,38.09895,-121.49413,38.09955,-121.49209,U,NA,100,6,10,9.65,69,14,10.3,1.79,9.08,70.7,14.6,15.1,N,612.4472254,Complete,"Ended tow early, hit bottom, broke net. No more tows completed at site on this day.",Prickly Sculpin,PRS,24,1,Lab,NA,NA,NA,n/p,NA,NA,NA,NA
38.09871302,-121.4945499,20 mm,4/24/2017,MKR202,1,8:04:28 AM,Eastern low.risk.low.density,South, North and South Forks Mokelumne River,Oblique,Deep Water,N,NA,L,Ebb,CLD,3,38.09895,-121.49413,38.09955,-121.49209,U,NA,100,6,10,9.65,69,14,10.3,1.79,9.08,70.7,14.6,15.1,N,612.4472254,Complete,"Ended tow early, hit bottom, broke net. No more tows completed at site on this day.",Prickly Sculpin,PRS,28,1,Lab,NA,NA,NA,n/p,NA,NA,NA,NA
38.09871302,-121.4945499,20 mm,4/24/2017,MKR202,1,8:04:28 AM,Eastern low.risk.low.density,South, North and South Forks Mokelumne River,Oblique,Deep Water,N,NA,L,Ebb,CLD,3,38.09895,-121.49413,38.09955,-121.49209,U,NA,100,6,10,9.65,69,14,10.3,1.79,9.08,70.7,14.6,15.1,N,612.4472254,Complete,"Ended tow early, hit bottom, broke net. No more tows completed at site on this day.",Prickly Sculpin,PRS,29,1,Lab,NA,NA,NA,n/p,NA,NA,NA,NA
38.09871302,-121.4945499,20 mm,4/24/2017,MKR202,1,8:04:28 AM,Eastern low.risk.low.density,South, North and South Forks Mokelumne River,Oblique,Deep Water,N,NA,L,Ebb,CLD,3,38.09895,-121.49413,38.09955,-121.49209,U,NA,100,6,10,9.65,69,14,10.3,1.79,9.08,70.7,14.6,15.1,N,612.4472254,Complete,"Ended tow early, hit bottom, broke net. No more tows completed at site on this day.",Prickly Sculpin,PRS,28,1,Lab,NA,NA,NA,n/p,NA,NA,NA,NA
38.09871302,-121.4945499,20 mm,4/24/2017,MKR202,1,8:04:28 AM,Eastern low.risk.low.density,South, North and South Forks Mokelumne River,Oblique,Deep Water,N,NA,L,Ebb,CLD,3,38.09895,-121.49413,38.09955,-121.49209,U,NA,100,6,10,9.65,69,14,10.3,1.79,9.08,70.7,14.6,15.1,N,612.4472254,Complete,"Ended tow early, hit bottom, broke net. No more tows completed at site on this day.",Prickly Sculpin,PRS,26,1,Lab,NA,NA,NA,n/p,NA,NA,NA,NA
38.09871302,-121.4945499,20 mm,4/24/2017,MKR202,1,8:04:28 AM,Eastern low.risk.low.density,South, North and South Forks Mokelumne River,Oblique,Deep Water,N,NA,L,Ebb,CLD,3,38.09895,-121.49413,38.09955,-121.49209,U,NA,100,6,10,9.65,69,14,10.3,1.79,9.08,70.7,14.6,15.1,N,612.4472254,Complete,"Ended tow early, hit bottom, broke net. No more tows completed at site on this day.",Prickly Sculpin,PRS,32,1,Lab,NA,NA,NA,n/p,NA,NA,NA,NA
38.09871302,-121.4945499,20 mm,4/24/2017,MKR202,1,8:04:28 AM,Eastern low.risk.low.density,South, North and South Forks Mokelumne River,Oblique,Deep Water,N,NA,L,Ebb,CLD,3,38.09895,-121.49413,38.09955,-121.49209,U,NA,100,6,10,9.65,69,14,10.3,1.79,9.08,70.7,14.6,15.1,N,612.4472254,Complete,"Ended tow early, hit bottom, broke net. No more tows completed at site on this day.",Prickly Sculpin,PRS,23,1,Lab,NA,NA,NA,n/p,NA,NA,NA,NA
38.09871302,-121.4945499,20 mm,4/24/2017,MKR202,1,8:04:28 AM,Eastern low.risk.low.density,South, North and South Forks Mokelumne River,Oblique,Deep Water,N,NA,L,Ebb,CLD,3,38.09895,-121.49413,38.09955,-121.49209,U,NA,100,6,10,9.65,69,14,10.3,1.79,9.08,70.7,14.6,15.1,N,612.4472254,Complete,"Ended tow early, hit bottom, broke net. No more tows completed at site on this day.",Prickly Sculpin,PRS,28,1,Lab,NA,NA,NA,n/p,NA,NA,NA,NA
38.09871302,-121.4945499,20 mm,4/24/2017,MKR202,1,8:04:28 AM,Eastern low.risk.low.density,South, North and South Forks Mokelumne River,Oblique,Deep Water,N,NA,L,Ebb,CLD,3,38.09895,-121.49413,38.09955,-121.49209,U,NA,100,6,10,9.65,69,14,10.3,1.79,9.08,70.7,14.6,15.1,N,612.4472254,Complete,"Ended tow early, hit bottom, broke net. No more tows completed at site on this day.",Prickly Sculpin,PRS,35,1,Lab,NA,NA,NA,n/p,NA,NA,NA,NA
38.09871302,-121.4945499,20 mm,4/24/2017,MKR202,1,8:04:28 AM,Eastern low.risk.low.density,South, North and South Forks Mokelumne River,Oblique,Deep Water,N,NA,L,Ebb,CLD,3,38.09895,-121.49413,38.09955,-121.49209,U,NA,100,6,10,9.65,69,14,10.3,1.79,9.08,70.7,14.6,15.1,N,612.4472254,Complete,"Ended tow early, hit bottom, broke net. No more tows completed at site on this day.",Prickly Sculpin,PRS,38,1,Lab,NA,NA,NA,n/p,NA,NA,NA,NA
38.09871302,-121.4945499,20 mm,4/24/2017,MKR202,1,8:04:28 AM,Eastern low.risk.low.density,South, North and South Forks Mokelumne River,Oblique,Deep Water,N,NA,L,Ebb,CLD,3,38.09895,-121.49413,38.09955,-121.49209,U,NA,100,6,10,9.65,69,14,10.3,1.79,9.08,70.7,14.6,15.1,N,612.4472254,Complete,"Ended tow early, hit bottom, broke net. No more tows completed at site on this day.",Prickly Sculpin,PRS,0,2,Lab,NA,NA,NA,n/p,Body in bad condition,NA,NA,NA
38.09871302,-121.4945499,20 mm,4/24/2017,MKR202,1,8:04:28 AM,Eastern low.risk.low.density,South, North and South Forks Mokelumne River,Oblique,Deep Water,N,NA,L,Ebb,CLD,3,38.09895,-121.49413,38.09955,-121.49209,U,NA,100,6,10,9.65,69,14,10.3,1.79,9.08,70.7,14.6,15.1,N,612.4472254,Complete,"Ended tow early, hit bottom, broke net. No more tows completed at site on this day.",Prickly Sculpin,PRS,26,1,Lab,NA,NA,NA,n/p,NA,NA,NA,NA
38.09871302,-121.4945499,20 mm,4/24/2017,MKR202,1,8:04:28 AM,Eastern low.risk.low.density,South, North and South Forks Mokelumne River,Oblique,Deep Water,N,NA,L,Ebb,CLD,3,38.09895,-121.49413,38.09955,-121.49209,U,NA,100,6,10,9.65,69,14,10.3,1.79,9.08,70.7,14.6,15.1,N,612.4472254,Complete,"Ended tow early, hit bottom, broke net. No more tows completed at site on this day.",Prickly Sculpin,PRS,19,1,Lab,NA,NA,NA,n/p,NA,NA,NA,NA
38.09871302,-121.4945499,20 mm,4/24/2017,MKR202,1,8:04:28 AM,Eastern low.risk.low.density,South, North and South Forks Mokelumne River,Oblique,Deep Water,N,NA,L,Ebb,CLD,3,38.09895,-121.49413,38.09955,-121.49209,U,NA,100,6,10,9.65,69,14,10.3,1.79,9.08,70.7,14.6,15.1,N,612.4472254,Complete,"Ended tow early, hit bottom, broke net. No more tows completed at site on this day.",Prickly Sculpin,PRS,18,1,Lab,NA,NA,NA,n/p,NA,NA,NA,NA
38.09871302,-121.4945499,20 mm,4/24/2017,MKR202,1,8:04:28 AM,Eastern low.risk.low.density,South, North and South Forks Mokelumne River,Oblique,Deep Water,N,NA,L,Ebb,CLD,3,38.09895,-121.49413,38.09955,-121.49209,U,NA,100,6,10,9.65,69,14,10.3,1.79,9.08,70.7,14.6,15.1,N,612.4472254,Complete,"Ended tow early, hit bottom, broke net. No more tows completed at site on this day.",Prickly Sculpin,PRS,34,1,Lab,NA,NA,NA,n/p,NA,NA,NA,NA
38.09871302,-121.4945499,20 mm,4/24/2017,MKR202,1,8:04:28 AM,Eastern low.risk.low.density,South, North and South Forks Mokelumne River,Oblique,Deep Water,N,NA,L,Ebb,CLD,3,38.09895,-121.49413,38.09955,-121.49209,U,NA,100,6,10,9.65,69,14,10.3,1.79,9.08,70.7,14.6,15.1,N,612.4472254,Complete,"Ended tow early, hit bottom, broke net. No more tows completed at site on this day.",Prickly Sculpin,PRS,31,1,Lab,NA,NA,NA,n/p,NA,NA,NA,NA
38.09871302,-121.4945499,20 mm,4/24/2017,MKR202,1,8:04:28 AM,Eastern low.risk.low.density,South, North and South Forks Mokelumne River,Oblique,Deep Water,N,NA,L,Ebb,CLD,3,38.09895,-121.49413,38.09955,-121.49209,U,NA,100,6,10,9.65,69,14,10.3,1.79,9.08,70.7,14.6,15.1,N,612.4472254,Complete,"Ended tow early, hit bottom, broke net. No more tows completed at site on this day.",Prickly Sculpin,PRS,27,1,Lab,NA,NA,NA,n/p,NA,NA,NA,NA
38.09871302,-121.4945499,20 mm,4/24/2017,MKR202,1,8:04:28 AM,Eastern low.risk.low.density,South, North and South Forks Mokelumne River,Oblique,Deep Water,N,NA,L,Ebb,CLD,3,38.09895,-121.49413,38.09955,-121.49209,U,NA,100,6,10,9.65,69,14,10.3,1.79,9.08,70.7,14.6,15.1,N,612.4472254,Complete,"Ended tow early, hit bottom, broke net. No more tows completed at site on this day.",Shimofuri Goby,SHM,32,1,Field,n/p,NA,NA,No,NA,n/p,n/p,None
38.16044067,-122.2969337,20 mm,4/24/2017,LNR201,1,10:28:33 AM,Western low.risk.low.density,Far West, Lower Napa River,Oblique,Deep Water,N,NA,L,Flood,CLD,1,38.15962,-122.29629,38.15779,-122.29503,U,NA,75,10,10,8.77,3400,16.1,106,0.28,8.44,3400,16,221,N,906.4365017,Complete,NA,Pacific Herring,PAH,31,1,Lab,NA,NA,NA,n/p,NA,NA,NA,NA
38.16044067,-122.2969337,20 mm,4/24/2017,LNR201,1,10:28:33 AM,Western low.risk.low.density,Far West, Lower Napa River,Oblique,Deep Water,N,NA,L,Flood,CLD,1,38.15962,-122.29629,38.15779,-122.29503,U,NA,75,10,10,8.77,3400,16.1,106,0.28,8.44,3400,16,221,N,906.4365017,Complete,NA,Pacific Herring,PAH,30,1,Lab,NA,NA,NA,n/p,NA,NA,NA,NA
38.16044067,-122.2969337,20 mm,4/24/2017,LNR201,1,10:28:33 AM,Western low.risk.low.density,Far West, Lower Napa River,Oblique,Deep Water,N,NA,L,Flood,CLD,1,38.15962,-122.29629,38.15779,-122.29503,U,NA,75,10,10,8.77,3400,16.1,106,0.28,8.44,3400,16,221,N,906.4365017,Complete,NA,Pacific Herring,PAH,25,1,Lab,NA,NA,NA,n/p,NA,NA,NA,NA
38.16044067,-122.2969337,20 mm,4/24/2017,LNR201,1,10:28:33 AM,Western low.risk.low.density,Far West, Lower Napa River,Oblique,Deep Water,N,NA,L,Flood,CLD,1,38.15962,-122.29629,38.15779,-122.29503,U,NA,75,10,10,8.77,3400,16.1,106,0.28,8.44,3400,16,221,N,906.4365017,Complete,NA,Pacific Herring,PAH,23.4,1,Lab,NA,NA,NA,n/p,NA,NA,NA,NA
38.16044067,-122.2969337,20 mm,4/24/2017,LNR201,1,10:28:33 AM,Western low.risk.low.density,Far West, Lower Napa River,Oblique,Deep Water,N,NA,L,Flood,CLD,1,38.15962,-122.29629,38.15779,-122.29503,U,NA,75,10,10,8.77,3400,16.1,106,0.28,8.44,3400,16,221,N,906.4365017,Complete,NA,Yellowfin Goby,YFG,12.5,1,Lab,NA,NA,NA,n/p,NA,NA,NA,NA
38.16044067,-122.2969337,20 mm,4/24/2017,LNR201,1,10:28:33 AM,Western low.risk.low.density,Far West, Lower Napa River,Oblique,Deep Water,N,NA,L,Flood,CLD,1,38.15962,-122.29629,38.15779,-122.29503,U,NA,75,10,10,8.77,3400,16.1,106,0.28,8.44,3400,16,221,N,906.4365017,Complete,NA,Yellowfin Goby,YFG,10.2,1,Lab,NA,NA,NA,n/p,NA,NA,NA,NA
38.16044067,-122.2969337,20 mm,4/24/2017,LNR201,1,10:28:33 AM,Western low.risk.low.density,Far West, Lower Napa River,Oblique,Deep Water,N,NA,L,Flood,CLD,1,38.15962,-122.29629,38.15779,-122.29503,U,NA,75,10,10,8.77,3400,16.1,106,0.28,8.44,3400,16,221,N,906.4365017,Complete,NA,Yellowfin Goby,YFG,11.1,1,Lab,NA,NA,NA,n/p,NA,NA,NA,NA
38.16044067,-122.2969337,20 mm,4/24/2017,LNR201,1,10:28:33 AM,Western low.risk.low.density,Far West, Lower Napa River,Oblique,Deep Water,N,NA,L,Flood,CLD,1,38.15962,-122.29629,38.15779,-122.29503,U,NA,75,10,10,8.77,3400,16.1,106,0.28,8.44,3400,16,221,N,906.4365017,Complete,NA,Yellowfin Goby,YFG,11.1,1,Lab,NA,NA,NA,n/p,NA,NA,NA,NA
38.16044067,-122.2969337,20 mm,4/24/2017,LNR201,1,10:28:33 AM,Western low.risk.low.density,Far West, Lower Napa River,Oblique,Deep Water,N,NA,L,Flood,CLD,1,38.15962,-122.29629,38.15779,-122.29503,U,NA,75,10,10,8.77,3400,16.1,106,0.28,8.44,3400,16,221,N,906.4365017,Complete,NA,Yellowfin Goby,YFG,15.6,1,Lab,NA,NA,NA,n/p,NA,NA,NA,NA
38.16044067,-122.2969337,20 mm,4/24/2017,LNR201,1,10:28:33 AM,Western low.risk.low.density,Far West, Lower Napa River,Oblique,Deep Water,N,NA,L,Flood,CLD,1,38.15962,-122.29629,38.15779,-122.29503,U,NA,75,10,10,8.77,3400,16.1,106,0.28,8.44,3400,16,221,N,906.4365017,Complete,NA,Yellowfin Goby,YFG,12.6,1,Lab,NA,NA,NA,n/p,NA,NA,NA,NA
38.16044067,-122.2969337,20 mm,4/24/2017,LNR201,1,10:28:33 AM,Western low.risk.low.density,Far West, Lower Napa River,Oblique,Deep Water,N,NA,L,Flood,CLD,1,38.15962,-122.29629,38.15779,-122.29503,U,NA,75,10,10,8.77,3400,16.1,106,0.28,8.44,3400,16,221,N,906.4365017,Complete,NA,Yellowfin Goby,YFG,12.2,1,Lab,NA,NA,NA,n/p,NA,NA,NA,NA
38.16044067,-122.2969337,20 mm,4/24/2017,LNR201,1,10:28:33 AM,Western low.risk.low.density,Far West, Lower Napa River,Oblique,Deep Water,N,NA,L,Flood,CLD,1,38.15962,-122.29629,38.15779,-122.29503,U,NA,75,10,10,8.77,3400,16.1,106,0.28,8.44,3400,16,221,N,906.4365017,Complete,NA,Yellowfin Goby,YFG,10.4,1,Lab,NA,NA,NA,n/p,NA,NA,NA,NA
38.16044067,-122.2969337,20 mm,4/24/2017,LNR201,1,10:28:33 AM,Western low.risk.low.density,Far West, Lower Napa River,Oblique,Deep Water,N,NA,L,Flood,CLD,1,38.15962,-122.29629,38.15779,-122.29503,U,NA,75,10,10,8.77,3400,16.1,106,0.28,8.44,3400,16,221,N,906.4365017,Complete,NA,Yellowfin Goby,YFG,12.3,1,Lab,NA,NA,NA,n/p,NA,NA,NA,NA
38.16044067,-122.2969337,20 mm,4/24/2017,LNR201,1,10:28:33 AM,Western low.risk.low.density,Far West, Lower Napa River,Oblique,Deep Water,N,NA,L,Flood,CLD,1,38.15962,-122.29629,38.15779,-122.29503,U,NA,75,10,10,8.77,3400,16.1,106,0.28,8.44,3400,16,221,N,906.4365017,Complete,NA,Yellowfin Goby,YFG,12.8,1,Lab,NA,NA,NA,n/p,NA,NA,NA,NA
38.16044067,-122.2969337,20 mm,4/24/2017,LNR201,1,10:28:33 AM,Western low.risk.low.density,Far West, Lower Napa River,Oblique,Deep Water,N,NA,L,Flood,CLD,1,38.15962,-122.29629,38.15779,-122.29503,U,NA,75,10,10,8.77,3400,16.1,106,0.28,8.44,3400,16,221,N,906.4365017,Complete,NA,Yellowfin Goby,YFG,13.3,1,Lab,NA,NA,NA,n/p,NA,NA,NA,NA
38.16044067,-122.2969337,20 mm,4/24/2017,LNR201,1,10:28:33 AM,Western low.risk.low.density,Far West, Lower Napa River,Oblique,Deep Water,N,NA,L,Flood,CLD,1,38.15962,-122.29629,38.15779,-122.29503,U,NA,75,10,10,8.77,3400,16.1,106,0.28,8.44,3400,16,221,N,906.4365017,Complete,NA,Yellowfin Goby,YFG,13,1,Lab,NA,NA,NA,n/p,NA,NA,NA,NA
38.16044067,-122.2969337,20 mm,4/24/2017,LNR201,1,10:28:33 AM,Western low.risk.low.density,Far West, Lower Napa River,Oblique,Deep Water,N,NA,L,Flood,CLD,1,38.15962,-122.29629,38.15779,-122.29503,U,NA,75,10,10,8.77,3400,16.1,106,0.28,8.44,3400,16,221,N,906.4365017,Complete,NA,Yellowfin Goby,YFG,10.6,1,Lab,NA,NA,NA,n/p,NA,NA,NA,NA
38.16044067,-122.2969337,20 mm,4/24/2017,LNR201,1,10:28:33 AM,Western low.risk.low.density,Far West, Lower Napa River,Oblique,Deep Water,N,NA,L,Flood,CLD,1,38.15962,-122.29629,38.15779,-122.29503,U,NA,75,10,10,8.77,3400,16.1,106,0.28,8.44,3400,16,221,N,906.4365017,Complete,NA,Longfin Smelt,LFS,21.1,1,Lab,NA,NA,NA,n/p,NA,NA,NA,NA
38.16044067,-122.2969337,20 mm,4/24/2017,LNR201,1,10:28:33 AM,Western low.risk.low.density,Far West, Lower Napa River,Oblique,Deep Water,N,NA,L,Flood,CLD,1,38.15962,-122.29629,38.15779,-122.29503,U,NA,75,10,10,8.77,3400,16.1,106,0.28,8.44,3400,16,221,N,906.4365017,Complete,NA,Longfin Smelt,LFS,18.1,1,Lab,NA,NA,NA,n/p,NA,NA,NA,NA
38.16044067,-122.2969337,20 mm,4/24/2017,LNR201,1,10:28:33 AM,Western low.risk.low.density,Far West, Lower Napa River,Oblique,Deep Water,N,NA,L,Flood,CLD,1,38.15962,-122.29629,38.15779,-122.29503,U,NA,75,10,10,8.77,3400,16.1,106,0.28,8.44,3400,16,221,N,906.4365017,Complete,NA,Longfin Smelt,LFS,18.2,1,Lab,NA,NA,NA,n/p,NA,NA,NA,NA
38.16044067,-122.2969337,20 mm,4/24/2017,LNR201,1,10:28:33 AM,Western low.risk.low.density,Far West, Lower Napa River,Oblique,Deep Water,N,NA,L,Flood,CLD,1,38.15962,-122.29629,38.15779,-122.29503,U,NA,75,10,10,8.77,3400,16.1,106,0.28,8.44,3400,16,221,N,906.4365017,Complete,NA,Longfin Smelt,LFS,22.4,1,Lab,NA,NA,NA,n/p,NA,NA,NA,NA
38.16044067,-122.2969337,20 mm,4/24/2017,LNR201,1,10:28:33 AM,Western low.risk.low.density,Far West, Lower Napa River,Oblique,Deep Water,N,NA,L,Flood,CLD,1,38.15962,-122.29629,38.15779,-122.29503,U,NA,75,10,10,8.77,3400,16.1,106,0.28,8.44,3400,16,221,N,906.4365017,Complete,NA,Longfin Smelt,LFS,29,1,Lab,NA,NA,NA,n/p,NA,NA,NA,NA
38.16044067,-122.2969337,20 mm,4/24/2017,LNR201,1,10:28:33 AM,Western low.risk.low.density,Far West, Lower Napa River,Oblique,Deep Water,N,NA,L,Flood,CLD,1,38.15962,-122.29629,38.15779,-122.29503,U,NA,75,10,10,8.77,3400,16.1,106,0.28,8.44,3400,16,221,N,906.4365017,Complete,NA,Longfin Smelt,LFS,19.5,1,Lab,NA,NA,NA,n/p,NA,NA,NA,NA
38.16044067,-122.2969337,20 mm,4/24/2017,LNR201,1,10:28:33 AM,Western low.risk.low.density,Far West, Lower Napa River,Oblique,Deep Water,N,NA,L,Flood,CLD,1,38.15962,-122.29629,38.15779,-122.29503,U,NA,75,10,10,8.77,3400,16.1,106,0.28,8.44,3400,16,221,N,906.4365017,Complete,NA,Longfin Smelt,LFS,25,1,Lab,NA,NA,NA,n/p,NA,NA,NA,NA
38.16044067,-122.2969337,20 mm,4/24/2017,LNR201,1,10:28:33 AM,Western low.risk.low.density,Far West, Lower Napa River,Oblique,Deep Water,N,NA,L,Flood,CLD,1,38.15962,-122.29629,38.15779,-122.29503,U,NA,75,10,10,8.77,3400,16.1,106,0.28,8.44,3400,16,221,N,906.4365017,Complete,NA,Longfin Smelt,LFS,19.2,1,Lab,NA,NA,NA,n/p,NA,NA,NA,NA
38.16044067,-122.2969337,20 mm,4/24/2017,LNR201,1,10:28:33 AM,Western low.risk.low.density,Far West, Lower Napa River,Oblique,Deep Water,N,NA,L,Flood,CLD,1,38.15962,-122.29629,38.15779,-122.29503,U,NA,75,10,10,8.77,3400,16.1,106,0.28,8.44,3400,16,221,N,906.4365017,Complete,NA,Longfin Smelt,LFS,24.4,1,Lab,NA,NA,NA,n/p,NA,NA,NA,NA
38.16044067,-122.2969337,20 mm,4/24/2017,LNR201,1,10:28:33 AM,Western low.risk.low.density,Far West, Lower Napa River,Oblique,Deep Water,N,NA,L,Flood,CLD,1,38.15962,-122.29629,38.15779,-122.29503,U,NA,75,10,10,8.77,3400,16.1,106,0.28,8.44,3400,16,221,N,906.4365017,Complete,NA,Longfin Smelt,LFS,12.7,1,Lab,NA,NA,NA,n/p,NA,NA,NA,NA
38.16044067,-122.2969337,20 mm,4/24/2017,LNR201,1,10:28:33 AM,Western low.risk.low.density,Far West, Lower Napa River,Oblique,Deep Water,N,NA,L,Flood,CLD,1,38.15962,-122.29629,38.15779,-122.29503,U,NA,75,10,10,8.77,3400,16.1,106,0.28,8.44,3400,16,221,N,906.4365017,Complete,NA,Longfin Smelt,LFS,23.5,1,Lab,NA,NA,NA,n/p,NA,NA,NA,NA
38.16044067,-122.2969337,20 mm,4/24/2017,LNR201,1,10:28:33 AM,Western low.risk.low.density,Far West, Lower Napa River,Oblique,Deep Water,N,NA,L,Flood,CLD,1,38.15962,-122.29629,38.15779,-122.29503,U,NA,75,10,10,8.77,3400,16.1,106,0.28,8.44,3400,16,221,N,906.4365017,Complete,NA,Longfin Smelt,LFS,27,1,Lab,NA,NA,NA,n/p,NA,NA,NA,NA
38.16044067,-122.2969337,20 mm,4/24/2017,LNR201,1,10:28:33 AM,Western low.risk.low.density,Far West, Lower Napa River,Oblique,Deep Water,N,NA,L,Flood,CLD,1,38.15962,-122.29629,38.15779,-122.29503,U,NA,75,10,10,8.77,3400,16.1,106,0.28,8.44,3400,16,221,N,906.4365017,Complete,NA,Longfin Smelt,LFS,21.1,1,Lab,NA,NA,NA,n/p,NA,NA,NA,NA
38.16044067,-122.2969337,20 mm,4/24/2017,LNR201,1,10:28:33 AM,Western low.risk.low.density,Far West, Lower Napa River,Oblique,Deep Water,N,NA,L,Flood,CLD,1,38.15962,-122.29629,38.15779,-122.29503,U,NA,75,10,10,8.77,3400,16.1,106,0.28,8.44,3400,16,221,N,906.4365017,Complete,NA,Longfin Smelt,LFS,22.8,1,Lab,NA,NA,NA,n/p,NA,NA,NA,NA
38.16044067,-122.2969337,20 mm,4/24/2017,LNR201,1,10:28:33 AM,Western low.risk.low.density,Far West, Lower Napa River,Oblique,Deep Water,N,NA,L,Flood,CLD,1,38.15962,-122.29629,38.15779,-122.29503,U,NA,75,10,10,8.77,3400,16.1,106,0.28,8.44,3400,16,221,N,906.4365017,Complete,NA,Longfin Smelt,LFS,27,1,Lab,NA,NA,NA,n/p,NA,NA,NA,NA
38.16044067,-122.2969337,20 mm,4/24/2017,LNR201,1,10:28:33 AM,Western low.risk.low.density,Far West, Lower Napa River,Oblique,Deep Water,N,NA,L,Flood,CLD,1,38.15962,-122.29629,38.15779,-122.29503,U,NA,75,10,10,8.77,3400,16.1,106,0.28,8.44,3400,16,221,N,906.4365017,Complete,NA,Longfin Smelt,LFS,24,1,Lab,NA,NA,NA,n/p,NA,NA,NA,NA
38.16044067,-122.2969337,20 mm,4/24/2017,LNR201,1,10:28:33 AM,Western low.risk.low.density,Far West, Lower Napa River,Oblique,Deep Water,N,NA,L,Flood,CLD,1,38.15962,-122.29629,38.15779,-122.29503,U,NA,75,10,10,8.77,3400,16.1,106,0.28,8.44,3400,16,221,N,906.4365017,Complete,NA,Longfin Smelt,LFS,24,1,Lab,NA,NA,NA,n/p,NA,NA,NA,NA
38.16044067,-122.2969337,20 mm,4/24/2017,LNR201,1,10:28:33 AM,Western low.risk.low.density,Far West, Lower Napa River,Oblique,Deep Water,N,NA,L,Flood,CLD,1,38.15962,-122.29629,38.15779,-122.29503,U,NA,75,10,10,8.77,3400,16.1,106,0.28,8.44,3400,16,221,N,906.4365017,Complete,NA,Longfin Smelt,LFS,20.2,1,Lab,NA,NA,NA,n/p,NA,NA,NA,NA
38.16044067,-122.2969337,20 mm,4/24/2017,LNR201,1,10:28:33 AM,Western low.risk.low.density,Far West, Lower Napa River,Oblique,Deep Water,N,NA,L,Flood,CLD,1,38.15962,-122.29629,38.15779,-122.29503,U,NA,75,10,10,8.77,3400,16.1,106,0.28,8.44,3400,16,221,N,906.4365017,Complete,NA,Longfin Smelt,LFS,22.2,1,Lab,NA,NA,NA,n/p,NA,NA,NA,NA
38.16044067,-122.2969337,20 mm,4/24/2017,LNR201,1,10:28:33 AM,Western low.risk.low.density,Far West, Lower Napa River,Oblique,Deep Water,N,NA,L,Flood,CLD,1,38.15962,-122.29629,38.15779,-122.29503,U,NA,75,10,10,8.77,3400,16.1,106,0.28,8.44,3400,16,221,N,906.4365017,Complete,NA,Longfin Smelt,LFS,16.3,1,Lab,NA,NA,NA,n/p,NA,NA,NA,NA
38.16044067,-122.2969337,20 mm,4/24/2017,LNR201,1,10:28:33 AM,Western low.risk.low.density,Far West, Lower Napa River,Oblique,Deep Water,N,NA,L,Flood,CLD,1,38.15962,-122.29629,38.15779,-122.29503,U,NA,75,10,10,8.77,3400,16.1,106,0.28,8.44,3400,16,221,N,906.4365017,Complete,NA,Longfin Smelt,LFS,15.8,1,Lab,NA,NA,NA,n/p,NA,NA,NA,NA
38.16044067,-122.2969337,20 mm,4/24/2017,LNR201,1,10:28:33 AM,Western low.risk.low.density,Far West, Lower Napa River,Oblique,Deep Water,N,NA,L,Flood,CLD,1,38.15962,-122.29629,38.15779,-122.29503,U,NA,75,10,10,8.77,3400,16.1,106,0.28,8.44,3400,16,221,N,906.4365017,Complete,NA,Longfin Smelt,LFS,17,1,Lab,NA,NA,NA,n/p,NA,NA,NA,NA
38.16044067,-122.2969337,20 mm,4/24/2017,LNR201,1,10:28:33 AM,Western low.risk.low.density,Far West, Lower Napa River,Oblique,Deep Water,N,NA,L,Flood,CLD,1,38.15962,-122.29629,38.15779,-122.29503,U,NA,75,10,10,8.77,3400,16.1,106,0.28,8.44,3400,16,221,N,906.4365017,Complete,NA,Longfin Smelt,LFS,17.6,1,Lab,NA,NA,NA,n/p,NA,NA,NA,NA
38.16044067,-122.2969337,20 mm,4/24/2017,LNR201,1,10:28:33 AM,Western low.risk.low.density,Far West, Lower Napa River,Oblique,Deep Water,N,NA,L,Flood,CLD,1,38.15962,-122.29629,38.15779,-122.29503,U,NA,75,10,10,8.77,3400,16.1,106,0.28,8.44,3400,16,221,N,906.4365017,Complete,NA,Longfin Smelt,LFS,28,1,Lab,NA,NA,NA,n/p,NA,NA,NA,NA
38.16044067,-122.2969337,20 mm,4/24/2017,LNR201,1,10:28:33 AM,Western low.risk.low.density,Far West, Lower Napa River,Oblique,Deep Water,N,NA,L,Flood,CLD,1,38.15962,-122.29629,38.15779,-122.29503,U,NA,75,10,10,8.77,3400,16.1,106,0.28,8.44,3400,16,221,N,906.4365017,Complete,NA,Longfin Smelt,LFS,27,1,Lab,NA,NA,NA,n/p,NA,NA,NA,NA
